1,train/loss,3.8476226902008057
1,train/cls_loss,2.33168689591544
1,train/rot_loss,1.5159357942853655
1,train/accuracy,0.14091517857142857
1,train/rot_accuracy,0.21665178571428573
1,val/loss,2.321304093551636
1,val/accuracy,0.1556
2,train/loss,2.4658253397260395
2,train/cls_loss,1.388647631917681
2,train/rot_loss,1.077177699974605
2,train/accuracy,0.6090178571428572
2,train/rot_accuracy,0.48848214285714286
2,val/loss,0.9675054096221923
2,val/accuracy,0.8014
3,train/loss,1.9764989307948522
3,train/cls_loss,1.0983533985274179
3,train/rot_loss,0.878145534992218
3,train/accuracy,0.7379464285714286
3,train/rot_accuracy,0.6003125
3,val/loss,0.8962311344146728
3,val/accuracy,0.8274
4,train/loss,1.8307296970912388
4,train/cls_loss,1.046950215952737
4,train/rot_loss,0.7837794790949141
4,train/accuracy,0.7571205357142857
4,train/rot_accuracy,0.6540401785714286
4,val/loss,0.8801517612457276
4,val/accuracy,0.8364
5,train/loss,1.736266508102417
5,train/cls_loss,1.0113857109206064
5,train/rot_loss,0.7248807951382228
5,train/accuracy,0.7734375
5,train/rot_accuracy,0.6843973214285715
5,val/loss,0.8645086730957031
5,val/accuracy,0.839
6,train/loss,1.6712323672430855
6,train/cls_loss,0.986155904020582
6,train/rot_loss,0.6850764608383179
6,train/accuracy,0.7850223214285714
6,train/rot_accuracy,0.7043080357142857
6,val/loss,0.8357747531890869
6,val/accuracy,0.8488
7,train/loss,1.6169270508629936
7,train/cls_loss,0.9622598460742405
7,train/rot_loss,0.6546672037669591
7,train/accuracy,0.7948883928571429
7,train/rot_accuracy,0.7196428571428571
7,val/loss,0.8348913521766662
7,val/accuracy,0.8518
8,train/loss,1.5777743700572422
8,train/cls_loss,0.9464740116255624
8,train/rot_loss,0.6313003618376596
8,train/accuracy,0.8019866071428572
8,train/rot_accuracy,0.7315848214285714
8,val/loss,0.821680499458313
8,val/accuracy,0.8584
9,train/loss,1.5377996179035731
9,train/cls_loss,0.9282945564814976
9,train/rot_loss,0.609505055972508
9,train/accuracy,0.80875
9,train/rot_accuracy,0.7437053571428571
9,val/loss,0.822670408821106
9,val/accuracy,0.8598
10,train/loss,1.5021000140053886
10,train/cls_loss,0.9146549490519932
10,train/rot_loss,0.5874450647830963
10,train/accuracy,0.8144196428571429
10,train/rot_accuracy,0.7514285714285714
10,val/loss,0.7972728782653808
10,val/accuracy,0.8682
11,train/loss,1.4707109083448138
11,train/cls_loss,0.9021357032230922
11,train/rot_loss,0.5685752022266388
11,train/accuracy,0.8219196428571428
11,train/rot_accuracy,0.7626339285714285
11,val/loss,0.7921874760627746
11,val/accuracy,0.872
12,train/loss,1.4383488927568708
12,train/cls_loss,0.8897481693540301
12,train/rot_loss,0.5486007269791194
12,train/accuracy,0.8291741071428571
12,train/rot_accuracy,0.7713616071428572
12,val/loss,0.7802015296936036
12,val/accuracy,0.8784
13,train/loss,1.4114655535561698
13,train/cls_loss,0.8752405909129551
13,train/rot_loss,0.5362249611105238
13,train/accuracy,0.8328571428571429
13,train/rot_accuracy,0.7770089285714286
13,val/loss,0.7773840975761414
13,val/accuracy,0.8776
14,train/loss,1.3932062932423184
14,train/cls_loss,0.8723576297078813
14,train/rot_loss,0.5208486591066633
14,train/accuracy,0.8347767857142857
14,train/rot_accuracy,0.7852455357142857
14,val/loss,0.7749990478515625
14,val/accuracy,0.8826
15,train/loss,1.365336766242981
15,train/cls_loss,0.856209453855242
15,train/rot_loss,0.5091273123877389
15,train/accuracy,0.8414955357142857
15,train/rot_accuracy,0.7932589285714285
15,val/loss,0.7699071622848511
15,val/accuracy,0.8772
16,train/loss,1.3474871601377214
16,train/cls_loss,0.848860376221793
16,train/rot_loss,0.4986267789772579
16,train/accuracy,0.8465401785714286
16,train/rot_accuracy,0.7963616071428572
16,val/loss,0.7594939134597778
16,val/accuracy,0.884
17,train/loss,1.3252126591546194
17,train/cls_loss,0.8363958947999137
17,train/rot_loss,0.4888167652062007
17,train/accuracy,0.8501339285714286
17,train/rot_accuracy,0.80015625
17,val/loss,0.7533454268455505
17,val/accuracy,0.8878
18,train/loss,1.3055426141193935
18,train/cls_loss,0.8328986242839268
18,train/rot_loss,0.47264399324144635
18,train/accuracy,0.8517857142857143
18,train/rot_accuracy,0.8064955357142857
18,val/loss,0.7502201988220215
18,val/accuracy,0.8904
19,train/loss,1.2857263367516654
19,train/cls_loss,0.8182158102308
19,train/rot_loss,0.46751052618026734
19,train/accuracy,0.8590401785714286
19,train/rot_accuracy,0.8090178571428571
19,val/loss,0.7470076807022095
19,val/accuracy,0.8908
20,train/loss,1.2680253403527395
20,train/cls_loss,0.8111989937509809
20,train/rot_loss,0.4568263440472739
20,train/accuracy,0.8628794642857143
20,train/rot_accuracy,0.8149776785714286
20,val/loss,0.7415189819335938
20,val/accuracy,0.8958
21,train/loss,1.2593764441353934
21,train/cls_loss,0.8075469480242048
21,train/rot_loss,0.4518294959408896
21,train/accuracy,0.8634821428571429
21,train/rot_accuracy,0.8177678571428572
21,val/loss,0.7401146903038025
21,val/accuracy,0.894
22,train/loss,1.2382875190462386
22,train/cls_loss,0.7966371124131338
22,train/rot_loss,0.4416504114014762
22,train/accuracy,0.8689508928571429
22,train/rot_accuracy,0.8218080357142857
22,val/loss,0.7409931709289551
22,val/accuracy,0.8936
23,train/loss,1.2271245111737932
23,train/cls_loss,0.7920433848244803
23,train/rot_loss,0.43508112566811696
23,train/accuracy,0.87125
23,train/rot_accuracy,0.8240625
23,val/loss,0.7342127137184143
23,val/accuracy,0.8964
24,train/loss,1.2173483719144549
24,train/cls_loss,0.7853476323400225
24,train/rot_loss,0.4320007429804121
24,train/accuracy,0.87390625
24,train/rot_accuracy,0.8275446428571429
24,val/loss,0.7337031114578247
24,val/accuracy,0.8928
25,train/loss,1.2055880628313338
25,train/cls_loss,0.7837853138787406
25,train/rot_loss,0.42180274707930426
25,train/accuracy,0.874375
25,train/rot_accuracy,0.8309598214285714
25,val/loss,0.7305283702850341
25,val/accuracy,0.8958
26,train/loss,1.201881742477417
26,train/cls_loss,0.7774846243858338
26,train/rot_loss,0.42439711519650053
26,train/accuracy,0.8775446428571428
26,train/rot_accuracy,0.8295758928571428
26,val/loss,0.7303533443450928
26,val/accuracy,0.897
27,train/loss,1.192047266960144
27,train/cls_loss,0.7765923752103533
27,train/rot_loss,0.4154548912388938
